,sender,out_degree,in_degree,tot_transactions,total_amount,max_amount,min_amount,type_of_address
0,0xde48a49359d9f0c8609221f77f382e1472ddbab7,14421,15,166436,8.6e+18,3e+18,0.0,normal
1,0xfdf1946a9b40245224488f1a36f4a9ed4844a523,6,10,317331,5.398018e+18,5.394418e+18,0.0,normal
2,0xc5341278a92e2bd8203ab931c6780c15d367713f,21478,85996,908292,6.91122963193e+23,9.43e+21,0.0,normal
3,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,38258,33,2390462,8.26803598678573e+19,3.5582241938667744e+16,0.0,normal
4,0x6596da8b65995d5feacff8c2936f0b7a2051b0d0,410715,1,685952,4.107274928548641e+21,1.2086956099581722e+18,100000000000.0,normal
5,0x4e7b110335511f662fdbb01bf958a7844118c0d4,118101,62346,135487,5.5154744649347e+23,3.9999e+22,0.0,normal
6,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,31,19,150552,1.9377321378741936e+21,2e+20,0.0,normal
7,0x36a454aef52938c8637cd4689b2980c1cfd43389,4,9,229441,510171254894.0,16776960.0,0.0,normal
8,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,66554,283,180561,1.7978365603950176e+23,1.1365425e+23,0.0,normal
9,0x55ae3f67039c332f55be00c1d33d989d2da108c5,32,12,146148,3.280583696559007e+19,1.15732e+19,0.0,normal
10,0x8a01fa5a77311bbcf29e293d8ecb48707cfdb700,5,9,124008,5.915605130925776e+18,5.907982816411787e+18,0.0,normal
11,0x46340b20830761efd32832a74d7169b29feb9758,2044285,2465,11972366,6.131382726602077e+24,1.422076597328991e+22,0.0,normal
12,0x6a7a43be33ba930fe58f34e07d0ad6ba7adb9b1f,11733,10,249278,1.3922348385192e+23,1e+21,0.0,normal
13,0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8,51915,5069,159365,2.0670426653971962e+21,1.6e+20,0.0,normal
14,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,1095819,459677,1466125,4.16113279720922e+24,4.9999e+22,0.0,normal
15,0x8216874887415e2650d12d53ff53516f04a74fd7,479148,157,1184334,1.2430842294171547e+23,2.17505e+19,0.0,normal
16,0x035cb93d40a60d9adcd0a38954e802720996b481,5,2,133847,8.9430530730989e+17,8.92051862488995e+17,0.0,normal
17,0xb2ca9495f3e1972801c12a964fa344a6630f427a,53901,13954,114962,2.616146235271934e+23,4.8e+21,0.0,normal
18,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,299025,656,1171260,7.060780114653512e+23,5.3308538142531e+21,0.0,normal
19,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,52187,42803,404012,1.6002663991221324e+23,6.81799e+21,0.0,normal
20,0x5041ed759dd4afc3a72b8192c143f72f4724081a,8,55,1779998,0.0,0.0,0.0,normal
21,0x0aeee23d16084d763e7a65577020c1f3d18804f2,42000,60932,287428,1.2038147137958233e+23,1.13e+21,0.0,normal
22,0xfc573e8059e0cda91fa70866e34e94d77d0c78b0,36200,13780,199869,2.365878296826872e+22,2.8338793146983626e+20,0.0,normal
23,0xeee28d484628d41a82d01e21d12e2e78d69920da,20804,1735,1792867,1.8592822227327384e+24,1.0186e+22,0.0,normal
24,0x538d72ded42a76a30f730292da939e0577f22f57,23,2,315557,0.0,0.0,0.0,normal
25,0x126accde9fa7cdc6cc8dcaae1f5071baae8a732a,24839,11587,123043,1.5672996578860103e+23,4.9999430339628656e+20,429442981450000.0,normal
26,0x7ece946a162c2942072b3f31cc5e67c7c777313f,419,3,167107,1.2447202577498575e+18,5e+17,0.0,normal
27,0xb9a4873d8d2c22e56b8574e8605644d08e047549,233192,42790,284921,4.62965669522582e+24,3.4233e+22,0.0,normal
28,0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,9558,7,167079,6.800552127298087e+21,2.521034120049918e+21,0.0,normal
29,0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7,268298,149019,633607,1.917680020187256e+23,2.8e+21,0.0,normal
30,0xbccec45297ec2877ba96ae86b2fe59f95a0522e6,35808,294,142718,1.0787134263603946e+22,2.733244887e+19,0.0,normal
31,0x0b5c4a7fcda49e0a8661419bb55b86161a86db2a,14,12,302301,1e+18,1e+18,0.0,normal
32,0x1cbdd8336800dc3fe27daf5fb5188f0502ac1fc7,9762,6,421443,3.3810721069e+19,2.5e+19,0.0,normal
33,0xc00eebe4e2be29679781fc5fc350057ee8132bab,84848,1285,186114,2.6601412668040063e+20,2e+17,0.0,normal
34,0x428ab2ba90eba0a4be7af34c9ac451ab061ac010,174,12,187881,2.0399811312433415e+21,9.999e+20,0.0,normal
35,0xbd5cdd2b3d04ce42605aaea7e8355ac0e0a12710,62192,10,429317,1.2010447642859164e+21,4.2106987269467e+19,7234956000000.0,normal
36,0x7563758243a262e96880f178aee7817dcf47ab0f,40173,54390,176846,4.1254034880452924e+22,1.00008484221e+21,0.0,normal
37,0x32f7ccc365a4ae5f6c3f81f63fb0dfa97a31248d,2,3,122935,2.946583985675292e+18,2.946583985675292e+18,0.0,normal
38,0xa090e606e30bd747d4e6245a1517ebe430f0057e,256936,17136611,451163,1.1672066366486529e+24,5e+21,0.0,normal
39,0xcf2d187d3833dd9063b019d0c39e4566576c3c56,104,14,338321,1.047e+19,5e+18,0.0,normal
40,0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,242,45,1970162,1.5362851987235904e+21,9.6e+20,0.0,normal
41,0x502a76d02dfaeb9a7907a4e4b28fb66519ba7d60,12088,2590,133373,4.074457042356333e+22,8.59e+20,0.0,normal
42,0x0b7a434782792b539623fd72a428838ea4173b22,25131,48,165172,4.727061412893982e+23,7.823990836480673e+21,0.0,normal
43,0xbd6d79f3f02584cfcb754437ac6776c4c6e0a0ec,34492,19316,199129,3.9702152050885416e+23,1e+22,0.0,normal
44,0x73952f60df25c4389e6afcfa4ebbdfa093e54b73,3,2,732556,1.915791079105992e+19,1.915791079105992e+19,0.0,normal
45,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,47,7,300296,2.0029464056907108e+20,1.4464047115467674e+20,0.0,normal
46,0x9239df3e9996c776d539eb9f01a8ae8e7957b3c3,44,24,130469,1.095011e+21,2e+20,0.0,normal
47,0xa14ebb5909fba95a9305cbcaa6ea069733fcd443,63,10,209856,2.256e+19,7.5e+18,0.0,normal
48,0x93f635372008b7c5d770aaa6ff313454c8dc498c,4,12,255763,603025235075.0,16776972.0,0.0,normal
49,0xd1bbc4a86f6c9f48fbd26c2ce7e1a860a374a0b4,8734,6,222006,7.907299870108115e+19,1.2256064003054887e+19,0.0,normal
50,0x766a983b6db3f9fa404f19ce0c00aa53fd4b7431,5,11,107728,1.031e+18,1e+18,0.0,normal
51,0x734ac651dd95a339c633cded410228515f97faff,200728,12,632646,8.094850308098987e+20,1e+19,0.0,normal
52,0xf6230e7e98d2bbebf96d14888020e9c3e8c27d69,55113,652,106134,3.3022124834247625e+24,3.5e+22,0.0,normal
53,0x6474bf7e1e9e9a76b3e77a186ee114b0e3ba72c8,3,2,110330,1.5290540203736986e+18,1.5290540203736986e+18,0.0,normal
54,0x1689a089aa12d6cbbd88bc2755e4c192f8702000,200419,338420,243267,3.055625865038774e+23,4.040255735695e+21,0.0,normal
55,0xe291cc3e5b9e0c9b37c9fbdd549abf3b5c0ad342,48087,8848,159233,6.052450422299216e+22,1.559287751163914e+20,0.0,normal
56,0xc94ebb328ac25b95db0e0aa968371885fa516215,214740,243126,749757,6.3767803667094e+23,2.1200258809871786e+21,0.0,normal
57,0x7fe2b88f2e4858de375832fbf54ac7cf1a78ca51,4,728,164274,2.1306022396254446e+19,2.1306022396254446e+19,0.0,normal
58,0x179288a02ee8a939668ddbb0ac21b4fc2a9606a7,2,4,385426,8.9e+19,8.9e+19,0.0,normal
59,0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,63796,126895,489793,2.073045776455132e+23,1.12289117956e+21,0.0,normal
60,0xe03c23519e18d64f144d2800e30e81b0065c48b5,112078,110,521307,4.5246882637111e+23,1e+21,0.0,normal
61,0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,48684,23,202237,2.8303613671522e+22,2.5305599486e+20,0.0,normal
62,0xff82bf5238637b7e5e345888bab9cd99f5ebe331,4,7,195474,431867116466.0,16776960.0,0.0,normal
63,0xd3e52099a6a48f132cb23b1364b7dee212d862f6,12577,13277,210569,4.2816166044180346e+21,2e+20,0.0,normal
64,0x73957709695e73fd175582105c44743cf0fb6f2f,279529,71,773620,8.75791282985068e+24,5e+21,0.0,normal
65,0x20dc0b9520cc2c2be89f247061a2c8e310045949,72562,6796,138113,1.2162922343039652e+23,3.5e+21,0.0,normal
66,0x90e4be5cd24970a87e23e281f3ad40a89558b433,38104,4,168002,4.558847194070141e+22,2.729655694057475e+19,0.0,normal
67,0x8f8097a2af8ecb317f05ff284069afaa87763952,1375,24,102385,5.14660482290528e+22,2.61743157252505e+19,0.0,normal
68,0xacbcf1beab7353b1b3a0d67a7424824460801b49,27584,82879,376456,3.274460028387878e+23,5.501e+21,0.0,normal
69,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,4877,8,275306,8.7476487472032e+23,1.5e+21,1e+16,normal
70,0x23c8fbd5e14a9565707d8d1a88045f2fa5648968,89,16,257342,9.351436945584615e+19,3e+19,0.0,normal
71,0xd8d6ffe342210057bf4dcc31da28d006f253cef0,647,164,100384,9.425162972603631e+22,2.658693214e+21,0.0,normal
72,0x4fabda075e15e9245ed7cfb5db398b4683bfcf54,88,15,100449,1.1671039743060737e+21,5.626189163477578e+19,0.0,normal
73,0xc88f7666330b4b511358b7742dc2a3234710e7b1,387543,512293,784191,3.075748243705349e+23,8e+20,0.0,normal
74,0x9435d50503aee35c8757ae4933f7a0ab56597805,2313,11,167933,1.2241621176088278e+23,1.0898021e+21,0.0,normal
75,0x2c169dfe5fbba12957bdd0ba47d9cedbfe260ca7,1,14,667867,0.0,0.0,0.0,normal
76,0xb9c764114c5619a95d7f232594e3b8dddf95b9cf,64033,40095,277942,7.688972733288009e+23,1.5e+22,0.0,normal
77,0xf70da97812cb96acdf810712aa562db8dfa3dbef,448155,160367,655335,3.7533720429953966e+22,1.5e+20,0.0,normal
78,0x5ad0aa080eb88e2d560dd62fdbc2518c7071aa38,15029,1337,106243,1.3231034789374984e+22,4.09e+20,0.0,normal
79,0x2183464128d6f4020cb4c1c908bae2e87f83214a,98,8,261166,1.228e+19,1.22e+19,0.0,normal
80,0x95f2825bf7904b27a4bc61d67f9537cba407af78,20,12,282659,2.150129769467083e+19,5e+18,0.0,normal
81,0xc16157e00b1bff1522c6f01246b4fb621da048d0,8988,30,160163,1.6510965949951073e+22,4e+19,0.0,normal
82,0x894ac7c600ff7ae588d2e75cf196c50dee08c898,6,2,209466,1.9039e+19,1.9039e+19,0.0,normal
83,0xcdef4f34e5ceb46c7c55134cda34273349be65b7,20136,6972,211769,3.9204841062965406e+23,2e+22,0.0,normal
84,0xcd6b4414e04def6a190593c54faf51d785c93626,726,10,191573,7.818577049182405e+20,1.65e+18,103544580260000.0,normal
85,0xa36c921743d63361258fdbd107b906be0ad87940,15652,8736,121941,1.1803033227474285e+23,1.5e+21,0.0,normal
86,0x274f3c32c90517975e29dfc209a23f315c1e5fc7,134484,113191,754302,1.1166003721725732e+24,5e+21,0.0,normal
87,0x842999ef8d7c4d29e78535ec97e11f99b9e32fab,1198,14626,257736,3.676857974516529e+21,1.2817e+21,0.0,normal
88,0x61dbdc7a60a153084999ba57d9f836975463c7d2,59036,1,165390,1.1008062e+21,9e+16,0.0,normal
89,0x63a395b574d5e23c3dbc6986be5994ef6743afa8,66417,19068,204461,1.0555391235725965e+22,3e+20,0.0,normal
90,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,96043,38024,478082,1.9933664068036845e+24,1.44e+22,0.0,normal
91,0xeec606a66edb6f497662ea31b5eb1610da87ab5f,382177,67459,474970,8.544025591135139e+24,2.7e+22,0.0,normal
92,0xad68942a95fdd56594aa5cf862b358790e37834c,71736,4,122102,1.5730842776014572e+19,1.45666335e+16,0.0,normal
93,0xd4bddf5e3d0435d7a6214a0b949c7bb58621f37c,48979,92,217257,1.8088610051268957e+23,1.924997e+21,0.0,normal
94,0x604df452158e7ddf3e44338308edc079a953c9da,103,35,276918,0.0,0.0,0.0,normal
95,0xe95f6604a591f6ba33accb43a8a885c9c272108c,127251,47748,145399,5.2747193606126e+23,4.9999e+22,0.0,normal
96,0x339d413ccefd986b1b3647a9cfa9cbbe70a30749,5,10,242435,0.0,0.0,0.0,normal
97,0x9f2d38da73857293894b6b92cb0ad66543ac4c48,3,3,177908,3.2782348574012568e+19,3.2782e+19,0.0,normal
98,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,1093557,458519,1459902,4.1957739912657e+24,5e+22,0.0,normal
99,0xc12c41bcd9448e42f16c09f05d99e58c73b784a0,28483,53216,158122,1.1950998643877e+23,9.110517982e+20,0.0,normal
100,0x2c65dba0b5ed7ed82b70ce086f4f206625e0fdc4,4,4,455200,6.357731526521037e+18,6.356731526521037e+18,0.0,normal
101,0x000000633b68f5d8d3a86593ebb815b4663bcbe0,2,2,278715,126313100000000.0,1100000000.0,0.0,normal
102,0x77ad3a15b78101883af36ad4a875e17c86ac65d1,23,29,561420,1.0984582104001144e+20,2.5e+19,0.0,normal
103,0x00cdc153aa8894d08207719fe921fff964f28ba3,53355,23227,202208,1.3622982249342792e+23,1e+21,0.0,normal
104,0x477b8d5ef7c2c42db84deb555419cd817c336b6f,106210,36578,496844,1.1343875083685185e+24,3.5e+21,0.0,normal
105,0x44de2e2b1f378d51e0d2a2ae5ebe4d427ab955a9,8799,24985,138424,3.806798200264e+22,1.5e+21,7736760000000000.0,normal
106,0xb739d0895772dbb71a89a3754a160269068f0d45,746077,197639,1209379,1.7479574105370002e+24,1.8922707341728656e+22,0.0,normal
107,0x9539e0b14021a43cde41d9d45dc34969be9c7cb0,135652,67029,343776,1.310744734641376e+24,1.6730092105388857e+22,0.0,normal
108,0x1938a448d105d26c40a52a1bfe99b8ca7a745ad0,111340,1344,1218444,6.95860505948701e+21,1.3999873375614447e+20,0.0,normal
109,0xa9bd318a4ca1747e6068d100e18711b529386e29,64614,67,119744,5.0696232763e+22,6e+20,0.0,normal
110,0x32143a02fb6484d18c79fa0401c9bf760dd3de68,64915,53,120152,5.196996541228e+22,2.107e+21,0.0,normal
111,0xa03400e098f4421b34a3a44a1b4e571419517687,49344,32207,283110,7.5648279868533e+23,8.9999972e+21,0.0,normal
112,0x986a2fca9eda0e06fbf7839b89bfc006ee2a23dd,50795,24445,471819,2.2007334370986935e+24,1.04789975e+22,0.0,normal
113,0x8b1b2b6ad1518de3eaba026206a5cc450b310a1d,1,6,193263,0.0,0.0,0.0,normal
114,0xdf1553a2130cbafa70a35e68efc6ccf67f0a278c,64745,57,119342,4.920475213118e+22,1.093e+21,0.0,normal
115,0x8a37f0290ae85d08522d2a605617e76128fd0712,43247,40,155106,2.1443637928512012e+22,1.1652565571598664e+19,0.0,normal
116,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,746674,203338,1969565,1.6409094387348711e+24,1.40507445e+22,0.0,normal
117,0x38c7ea86c8235b0cfccfb91153259e85353cd202,24,5,445546,0.0,0.0,0.0,normal
118,0xdce92f40cadde2c4e3ea78b8892c540e6bfe2f81,24565,45072,122874,3.4987840121593945e+22,1.22673460132e+21,0.0,normal
119,0x042147bd43d3f59b3133ee08322b67e4e9f2fdb3,2,5,114012,1.72e+20,1.72e+20,0.0,normal
120,0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,145151,337,348795,3.878938282894132e+22,1.7617090102432334e+19,0.0,normal
121,0x544731de2bc32c96198980f14923e50518ad6a1a,10,5,114976,1.039640000110211e+19,5e+18,0.0,normal
122,0xfdb16996831753d5331ff813c29a93c76834a0ad,189,439,1806234,5.786667997453382e+22,1.21e+22,0.0,normal
123,0x808d0aee8db7e7c74faf4b264333afe8c9ccdba4,211792,687495,418426,6.036182087803035e+22,5e+20,0.0,normal
124,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,236,154,132967,5.694869656416417e+24,2e+22,0.0,normal
125,0xa9bff538a906154c80a8dbccd229f3deddfa52d6,34147,15878,165954,4.530603141034716e+23,3e+21,0.0,normal
126,0x46705dfff24256421a05d056c29e81bdc09723b8,244,54,1981849,1.849112563967057e+20,1.25e+20,0.0,normal
127,0x7692527f9f291e8bce0cbbe5732bf39654eef8e4,3,7,132921,0.0,0.0,0.0,normal
128,0x19f494583c7c933be7b0ee58104ddafac1e8adfa,10,58,414368,9.847147797211e+22,1.2e+21,0.0,normal
129,0xf775a9a0ad44807bc15936df0ee68902af1a0eee,114791,70909,160548,5.65559711817076e+24,1e+23,0.0,normal
130,0x4b01721f0244e7c5b5f63c20942850e447f5a5ee,207738,185289,630857,3.332212195784102e+23,2.9999984e+21,0.0,normal
131,0x3c4ad65f5b4884397e1f09596c7ac7f8f95b3ff3,275,8,125914,4.6e+19,4.5e+19,0.0,normal
132,0x3cd751e6b0078be393132286c442345e5dc49699,4753609,898596,9544496,1.2463181282170117e+25,3.5e+22,0.0,likely anomaly
133,0x5e809a85aa182a9921edd10a4163745bb3e36284,81046,114722,152907,1.4895117872346289e+22,9.8e+19,0.0,normal
134,0xec30d02f10353f8efc9601371f56e808751f396f,14,11,669652,5.718845e+20,3e+20,0.0,normal
135,0x6a04ddf3de778de8d9fc64fcf6fb826b03570738,62951,10786,136035,1.670556314707671e+22,1e+20,0.0,normal
136,0x389044f3ac7472060a0618116e3624a5f0f20f28,182402,67,446834,1.8336538366219287e+23,5.156931675220282e+19,0.0,normal
137,0x4e80744fa23cec76e1621ce0dfaceb4b1d532e12,54275,31710,187937,1.53150419852816e+23,2.24751e+21,0.0,normal
138,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,198574,178848,3296423,2.136065044859515e+25,1.6e+23,0.0,normal
139,0x95b564f3b3bae3f206aa418667ba000afafacc8a,160,36,526027,1.10550077e+22,2.99999954e+21,0.0,normal
140,0x000000629fbcf27a347d1aeba658435230d74a5f,2,2,276272,0.0,0.0,0.0,normal
141,0x27bebc44c6f60f99d558422288d616ee15dcb36d,12026,7,625125,1.4768586588031425e+24,2e+21,4000020000000000.0,normal
142,0x2e3381202988d535e8185e7089f633f7c9998e83,664,57,272590,3.2202910733557226e+23,1.659344055606232e+20,0.0,normal
143,0x7aeb3314e041153c4f6bbea19abecbce20946fd4,92752,18,242844,1.5582825454010756e+21,4.75178012e+17,120000000000000.0,normal
144,0x926fc576b7facf6ae2d08ee2d4734c134a743988,81328,45396,104865,4.467872824952452e+24,3.6618e+22,0.0,normal
145,0x6887246668a3b87f54deb3b94ba47a6f63f32985,5,21,1150026,0.0,0.0,0.0,normal
146,0xa21a16ec22a940990922220e4ab5bf4c2310f556,60054,32,240901,4.799275412755576e+22,4.5e+19,0.0,normal
147,0x7d411c4279a96069fe32de0c0eab4a964e8ed9c4,97726,5,104357,3.2544912769106864e+20,1.571e+18,98616424141208.0,normal
148,0xef8801eaf234ff82801821ffe2d78d60a0237f97,26354,29,350919,2.505047281816417e+22,1e+18,0.0,normal
149,0x323b7f37d382a68b0195b873af17cea5b67cd595,1751,2,117184,2.1754167651420097e+23,1.6e+20,0.0,normal
150,0xf6025e63cee5e436a5f1486e040aeead7e97b745,51,5,133435,1.306630041e+20,3.5e+19,0.0,normal
151,0x09363887a4096b142f3f6b58a7eed2f1a0ff7343,35043,39,120255,1.0472662273433e+23,1.8e+21,0.0,normal
152,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,51969,18,285566,4.77823460198154e+20,7.61560752032e+17,0.0,normal
153,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1896051,2495229,7736399,1.617741389845086e+26,4.6481835013090344e+23,0.0,likely anomaly
154,0x66f7bbf25c07e5d407a80010b0e9ba96bf5a2a3e,113945,60,319260,2.4317489305994223e+21,4.75e+17,0.0,normal
155,0x80cfd274937d40c5e3d0e910a81d3330f3c10898,20,3,147248,1.9972207566957884e+20,4.75e+19,0.0,normal
156,0xd65e0cbd31977b2e0e23c8330c8b5f020818fc91,34464,20,108063,1.0291141378362803e+22,9.84839478e+18,0.0,normal
157,0x9a31cfbddd97276e43442f34e971decf6dc2d211,10723,31,418011,5.626643835277582e+23,1e+21,0.0,normal
158,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,149,24,185472,1.1113696374989204e+24,3.4072500233641756e+21,0.0,normal
159,0x39d9f4640b98189540a9c0edcfa95c5e657706aa,136169,48043,156671,2.940533242229471e+24,3e+22,0.0,normal
160,0x381e840f4ebe33d0153e9a312105554594a98c42,29,2031,138559,2.5903918974330794e+19,7e+18,0.0,normal
161,0x390de26d772d2e2005c6d1d24afc902bae37a4bb,207725,105988,475135,5.092711854168397e+24,3.100644693982661e+22,0.0,normal
162,0x48c04ed5691981c42154c6167398f95e8f38a7ff,543,108,1126462,1.49609714e+20,3.94e+19,0.0,normal
163,0xe05e391c437fd065d2b288947a74d8df9dcfc300,11809,8285,155479,1.4751230932489185e+23,2.9999999e+21,0.0,normal
164,0x1062a747393198f70f71ec65a582423dba7e5ab3,244,322,1972339,4.239672567722775e+22,8.7e+21,0.0,normal
165,0x1e25b28ff4a2127cb3e87e9277b99ed3e0444d18,903,2,133458,6100000000000000.0,41000000000000.0,0.0,normal
166,0xcf2898225ed05be911d3709d9417e86e0b4cfc8f,1,15,305267,0.0,0.0,0.0,normal
167,0xf89d7b9c864f589bbf53a82105107622b35eaa40,926037,574819,3971448,6.362077409078073e+24,2.5e+22,0.0,normal
168,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,38,6,162344,1.2629954256962026e+20,1.2497158821130227e+20,0.0,normal
169,0x76e40d0a69fd81826b5eb7d18145626d46eafdef,4,8,214183,510432216978.0,16776448.0,0.0,normal
170,0x3c979fb790c86e361738ed17588c1e8b4c4cc49a,93343,35792,126351,4.501906748267323e+24,1e+22,0.0,normal
171,0x5b4f630e0b90f932855d7db199c53fca79c5594f,2,3,112290,3.7448645e+18,3.7448645e+18,0.0,normal
172,0x94623b4bd510be5aac9873546ad4c1b8218e22b4,5250,13,143131,6.047132814599e+22,4.99994e+20,0.0,normal
173,0x8f20a07e0541ca2db9152d7e521aee5d639b211d,366,8,201708,1.3723687544159584e+19,9e+18,0.0,normal
174,0x0385b3f162a0e001b60ecb84d3cb06199d78f666,34,9,178626,4000000000.0,1000000000.0,0.0,normal
175,0x10fd90d8f1543fff6b8056bcf40dfb39231781c4,31443,13592,147693,5.188048163290857e+22,1.699963964e+20,2961872222100.0,normal
176,0x0a98fb70939162725ae66e626fe4b52cff62c2e5,13516,2775,1662037,9.434413071701883e+23,2e+22,0.0,normal
177,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,47216,104009,378864,1.0144841946671e+23,1e+21,0.0,normal
178,0x180ba8f73897c0cb26d76265fc7868cfd936e617,5794,9,131603,4.4229555612314e+22,2e+20,0.0,normal
179,0xd94c9ff168dc6aebf9b6cc86deff54f3fb0afc33,108229,207,439925,1.0540871204203132e+25,9.0055e+22,0.0,normal
180,0x0031e147a79c45f24319dc02ca860cb6142fcba1,146944,9,548040,2.4143893409371298e+20,2.4063793409371298e+20,0.0,normal
181,0xa272204a3b65018c3881ece9dc89a27a34d60362,27,24,103698,3.9113723779423265e+19,2.5e+19,0.0,normal
182,0x8f80c66c70cbc52009babb04c1cadf9b40109289,1,5,108190,3.391717e+21,3.7e+16,5000000000000000.0,normal
183,0xfed9ac5d5a7834a66e38c4ef5358b1e24ad43260,7,8,119015,6.869e+18,3.58e+18,0.0,normal
184,0x69ae0b74d23a741a25a6e997de6418f374a0cf4d,209826,208451,444896,8.675785322e+21,1.1e+20,0.0,normal
185,0x74722f39a94485aacd43c14be4c76f7fe914d764,68,7,162556,6.562073868382624e+18,5.60593208374559e+18,0.0,normal
186,0xbbd9c433a71c21c774aa3f437d2bd5f48e5efd5f,24,11,111729,4.60589922706768e+19,2.4106386362021233e+18,0.0,normal
187,0x7ae17a0f6f8f02b5b6e76b327db15f91306194e6,171162,60005,323293,5.097763167196972e+23,5e+21,0.0,normal
188,0x9afa066884ce723200438b672c0b8d5769e03a6a,55212,339,260532,1.7240568610295972e+23,2e+21,0.0,normal
189,0x6c7f03ddfdd8a37ca267c88630a4fee958591de0,9274,3,204692,8.041003312690198e+22,2.98e+20,0.0,normal
190,0x84295d5e054d8cff5a22428b195f5a1615bd644f,5,2,1097844,1.80467e+19,1.2e+19,0.0,normal
191,0xcc9557f04633d82fb6a1741dcec96986cd8689ae,83122,12,111183,4.328221217815921e+22,3.0271762296e+20,0.0,normal
192,0x8958618332df62af93053cb9c535e26462c959b0,58745,40573,200261,2.0127752546552074e+23,1.4446e+21,0.0,normal
193,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,48331,5051,103500,1.4035748247322216e+22,8e+20,0.0,normal
194,0x262e4155e8c5519e668ec26f353d75dd9c18e78f,2,2,126421,0.0,0.0,0.0,normal
195,0x974abd318239d7fea478a8e4d27549c8460e25e0,23189,4716,130576,1.3002133451653769e+23,2e+21,0.0,normal
196,0x18916e1a2933cb349145a280473a5de8eb6630cb,898792,29,1590676,1.0883377738721176e+22,6.067469652260602e+19,0.0,normal
197,0xd5fbda4c79f38920159fe5f22df9655fde292d47,85978,27387,394331,1.816481747492622e+23,8.025200472852296e+20,0.0,normal
198,0x28744a3ce59a1a2f7fa17e22a3955ba61558356f,468,14,169229,1.3976689927701783e+22,4.27e+20,0.0,normal
199,0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,100,225,134639,1.00000000001001e+16,1e+16,0.0,normal
200,0x00dee1f836998bcc736022f314df906588d44808,45,10,109366,2.1551395588521725e+23,1e+20,0.0,normal
201,0x8eb871bbb6f754a04bca23881a7d25a30aad3f23,41203,69505,166232,5.002067219757049e+22,9.6e+19,0.0,normal
202,0x9a75eabb817b9cbff16d84c18dbb2dadb18309c6,707,30,576680,3.20025049e+20,7.425011e+18,0.0,normal
203,0x034f854b44d28e26386c1bc37ff9b20c6380b00d,94281,79255,125127,6.26114796271039e+24,5e+22,0.0,normal
204,0xb0ba33566bd35bcb80738810b2868dc1ddd1f0e9,111,29,126284,6.247925094345112e+22,9.8e+19,0.0,normal
205,0x68b42e44079d1d0a4a037e8c6ecd62c48967e69f,19,48,316483,3.899183350580209e+21,6.4e+19,0.0,normal
206,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,127720,57566,146960,5.7779858327367e+23,4.9999e+22,0.0,normal
207,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,8,11,433319,1.7e+20,1.2e+20,0.0,normal
208,0x73be4108577cb0574b0d6118e5f46a1440c7254d,2,19,556019,3.716e+18,3.716e+18,0.0,normal
209,0x5d9fe07813a260857cf60639dac710ebb9531a20,23927,41082,156411,1.7411137478644789e+22,2.6880919239e+20,0.0,normal
210,0x00006196242a1d328fe4b636995e796cb6c7a2ac,6,2,181682,8.419226941750391e+18,8.419226941750391e+18,0.0,normal
211,0x80d87340e754bf2ec226f8ad948f831bef57a261,3,1,113966,5.3247009830330925e+19,2.41833459738114e+19,0.0,normal
212,0xed212a4a2e82d5ee0d62f70b5dee2f5ee0f10c5d,52676,30,459299,2.2551685366684333e+20,2.0556414010344554e+20,0.0,normal
213,0xe242271f229e4a7e3f3d555d5b0f86a412f24123,37,12,349900,1.1792555e+21,7e+19,0.0,normal
214,0x83f4e7b66b79d95a08eb327d3ad52e16a219f7d3,4,21,162105,4.1801928298398254e+18,4.1791928298398254e+18,0.0,normal
