Date,sender,out_degree
2022-7,KT1TjnZYs5CGLbmV6yuW169P8Pnr9BiVwwjz,1351
2022-7,KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,9578
2022-7,KT1GbyoDi7H1sfXmimXpptZJuCdHMh66WS9u,4370
2022-7,tz1hTJnYMKSDUv55yREM8ezmC5nsdbPUWao7,884
2022-7,tz1Pm31zkj5tryYwhuqE7hhzYnULzrA5g5cf,900
2022-7,tz1PFeoTuFen8jAMRHajBySNyCwLmY5RqF9M,711
2022-7,tz1VCP3MQdfxtRc83CRJZX43wc1oZUxb6KmH,2327
2022-7,tz1am2nmU1cJmoPViB6MDM6kQHU6LAivipay,1085
2022-7,tz1dPMpQ4zEgdngrPbwywAowzfbandTQ1dDK,808
2022-8,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1715
2022-8,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1704
2022-8,tz1XjkawXMmtKU5cwUxxMMYtvvph9J2sPMcm,870
2022-8,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1692
2022-8,tz1Xs1sGyKEKHt1anVWkd7ov2qNufFLMrFrE,3808
2022-8,KT1NUrzs7tiT4VbNPqeTxgAFa4SXeV1f3xe9,856
2022-8,tz1PFeoTuFen8jAMRHajBySNyCwLmY5RqF9M,693
2022-8,tz1WpH8peQDkYFhkuKw17KnrT4uWvAKKULwh,2319
2022-8,tz1grfW18aeMQ5kajyVxM7rewzXhWGLsXUtY,1591
2022-8,tz1LsnEuv4fLsgxU9HJK21v8zHwcuBjb99Cd,1105
2022-8,tz1dbfppLAAxXZNtf2SDps7rch3qfUznKSoK,916
2022-8,KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,2964
2022-8,tz1LonSbajvsh48sEp35EHrYNAWi6hUXz1vX,1936
2022-8,tz1hT46RjyD4MsBc7u6pwkkNF7FGdEC67KaU,524
2022-8,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,719
2022-8,KT1HbQepzV1nVGg8QVznG7z4RcHseD5kwqBn,2265
2022-8,tz1am2nmU1cJmoPViB6MDM6kQHU6LAivipay,1059
2022-8,tz1c9HEyZdAWXZCLE7h3KcZCyykjZr7VY3QM,1063
2022-8,KT1TjnZYs5CGLbmV6yuW169P8Pnr9BiVwwjz,1205
2022-8,tz1M8U9MNBPt3gwogzvNqaF5L8tkwWgAFBUF,1221
2022-8,tz1XTZM55hF7g98CzY88MXWhmK8QioGXHtuY,756
2022-8,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,1700
2022-8,tz1Y2rhY9nBKfd2jp7m4z8iAMKKARWS3BvFA,1283
2022-8,tz1Mn66CLYJUmsrYSy23EFtdWBkHgqCooCzi,603
2022-8,tz2WDATNYnp7FdsmuZDYSidioZqeoLNZqXvE,5618
2022-8,tz1MdSsDBG8k8q1pxZrdpSC2Aw49ukFs8ACy,887
2022-8,tz1XWEi47p85eUwRZk2Xsp9VobSwUFq7GYKi,2321
2022-8,tz1Pm31zkj5tryYwhuqE7hhzYnULzrA5g5cf,722
2022-8,tz1W1en9UpMCH4ZJL8wQCh8JDKCZARyVx2co,57607
2022-8,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,24113
2022-8,tz1VQnqCCqX4K5sP3FNkVSNKTdCAMJDd3E1n,596
2022-8,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,642
2022-8,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1681
2022-8,tz1VCP3MQdfxtRc83CRJZX43wc1oZUxb6KmH,2342
2022-8,KT18p94vjkkHYY3nPmernmgVR7HdZFzE7NAk,2197
2022-8,KT1BJC12dG17CVvPKJ1VYaNnaT5mzfnUTwXv,1077
2022-8,tz1hodLFy8YDHtf1qJ3XH1gCyeXfwWEitkj9,590
2022-8,tz1RUjCvS1s9vnJsUBWtCKTTgndCmrLmfsPL,782
2022-8,tz1hTJnYMKSDUv55yREM8ezmC5nsdbPUWao7,882
2022-8,KT1PHubm9HtyQEJ4BBpMTVomq6mhbfNZ9z5w,2867
2022-8,KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,10155
2022-8,tz1fishChEERnSesm8mHe7xsJJwymbHVLcYf,8883
2022-8,tz1STpayh8rNYqpxVf3x86pWpzmcKwmrMvNv,650
2022-8,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,3036
2022-8,tz1QS7N8HnRBG2RNh3Kjty58XFXuLFVdnKGY,503
2022-8,tz1XwJTLycM7mfDNamzsh2y7TdsnNTwZiDAa,2204
2022-8,tz1SQ3QgAXufErcaX2D62ee8S91vBxJe6qjS,1721
2022-8,KT1GbyoDi7H1sfXmimXpptZJuCdHMh66WS9u,3824
2022-8,tz1RV1MBbZMR68tacosb7Mwj6LkbPSUS1er1,1254
2022-8,tz1Ywgcavxq9D6hL32Q2AQWHAux9MrWqGoZC,1263
2022-8,tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,2368
2022-8,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,784
2022-8,tz1RiSGsJwcN6roErVt4D3mfSCYSaWYWP9q8,683
2022-9,tz1VCP3MQdfxtRc83CRJZX43wc1oZUxb6KmH,2272
2022-9,tz1XwJTLycM7mfDNamzsh2y7TdsnNTwZiDAa,2168
2022-9,tz1MdSsDBG8k8q1pxZrdpSC2Aw49ukFs8ACy,869
2022-9,KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,614
2022-9,tz1XjkawXMmtKU5cwUxxMMYtvvph9J2sPMcm,720
2022-9,tz1M8U9MNBPt3gwogzvNqaF5L8tkwWgAFBUF,1201
2022-9,tz1PFeoTuFen8jAMRHajBySNyCwLmY5RqF9M,662
2022-9,tz2WDATNYnp7FdsmuZDYSidioZqeoLNZqXvE,1031
2022-9,tz1fishChEERnSesm8mHe7xsJJwymbHVLcYf,8854
2022-9,tz1Y2rhY9nBKfd2jp7m4z8iAMKKARWS3BvFA,1271
2022-9,tz1WpH8peQDkYFhkuKw17KnrT4uWvAKKULwh,2238
2022-9,tz1fRAiiDUxnXZwDmQghh1n6VytQUZWNPwWN,2588
2022-9,tz1hodLFy8YDHtf1qJ3XH1gCyeXfwWEitkj9,566
2022-9,tz1Ywgcavxq9D6hL32Q2AQWHAux9MrWqGoZC,1235
2022-9,tz1W1en9UpMCH4ZJL8wQCh8JDKCZARyVx2co,57196
2022-9,KT18p94vjkkHYY3nPmernmgVR7HdZFzE7NAk,711
2022-9,tz1grfW18aeMQ5kajyVxM7rewzXhWGLsXUtY,1513
2022-9,tz1RV1MBbZMR68tacosb7Mwj6LkbPSUS1er1,1100
2022-9,tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,2266
2022-9,tz1XWEi47p85eUwRZk2Xsp9VobSwUFq7GYKi,2218
2022-9,tz1c9HEyZdAWXZCLE7h3KcZCyykjZr7VY3QM,1026
2022-9,KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,2902
2022-9,KT1GbyoDi7H1sfXmimXpptZJuCdHMh66WS9u,1669
2022-9,tz1RUjCvS1s9vnJsUBWtCKTTgndCmrLmfsPL,780
2022-9,tz1LonSbajvsh48sEp35EHrYNAWi6hUXz1vX,1870
2022-9,KT1PHubm9HtyQEJ4BBpMTVomq6mhbfNZ9z5w,859
2022-9,tz1XTZM55hF7g98CzY88MXWhmK8QioGXHtuY,745
2022-9,KT1WvzYHCNBvDSdwafTHv7nJ1dWmZ8GCYuuC,9248
2022-9,tz1VQnqCCqX4K5sP3FNkVSNKTdCAMJDd3E1n,569
2022-9,tz1acsihTQWHEnxxNz7EEsBDLMTztoZQE9SW,1182
2022-9,tz1hTJnYMKSDUv55yREM8ezmC5nsdbPUWao7,817
2022-9,tz1Xs1sGyKEKHt1anVWkd7ov2qNufFLMrFrE,540
2022-9,tz1am2nmU1cJmoPViB6MDM6kQHU6LAivipay,996
2022-9,tz1RiSGsJwcN6roErVt4D3mfSCYSaWYWP9q8,667
